juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,event_year,age_at_event,priors_per_adult_year,total_juv_count,has_juv_record,first_offense,young_man,velocity_repeat_offender,sex_male,c_charge_degree_m,charge_category_drug,charge_category_other,charge_category_property,charge_category_violent,race_african-american,race_caucasian,race_hispanic
0,6,0,0,4,2014,25.0,0.5714285714285714,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,10,0,0,7,2013,26.0,0.875,0,0,0,0,0,1,1,0,0,1,0,1,0,0
0,6,0,0,1,2013,23.0,0.2,0,0,0,1,0,1,1,0,1,0,0,1,0,0
0,1,0,0,2,2013,58.0,0.05,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,7,0,0,2,2014,25.0,0.2857142857142857,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6,0,1,1,2013,18.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
0,7,0,0,3,2013,26.0,0.375,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,6,0,0,13,2013,30.0,1.0833333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,2,2013,25.0,0.2857142857142857,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,2013,53.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,8,1,0,6,2013,19.0,6.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,3,0,0,2,2013,25.0,0.2857142857142857,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,2,0,0,0,2014,19.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,7,0,0,6,2014,28.0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,8,0,0,2,2013,21.0,0.6666666666666666,0,0,0,1,0,1,1,0,1,0,0,1,0,0
0,1,0,0,12,2013,47.0,0.41379310344827586,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,6,0,0,1,2014,23.0,0.2,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,2,0,0,1,2013,44.0,0.038461538461538464,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,6,2013,51.0,0.18181818181818182,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,2,0,0,0,2013,39.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,3,0,0,5,2013,32.0,0.35714285714285715,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,4,0,0,0,2013,28.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,2013,50.0,0.03125,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3,0,0,2,2014,28.0,0.2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,0,0,0,2014,29.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,10,0,0,4,2013,20.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,4,0,0,9,2013,44.0,0.34615384615384615,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,9,1,0,9,2013,21.0,3.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
0,9,1,0,2,2013,19.0,2.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,1,2013,41.0,0.043478260869565216,0,0,0,0,0,1,1,0,1,0,0,0,0,1
0,2,0,0,2,2014,27.0,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,8,0,0,5,2012,27.0,0.5555555555555556,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,10,0,0,22,2014,41.0,0.9565217391304348,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,0,0,2013,47.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,4,0,0,2,2014,22.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,0,0,3,2013,39.0,0.14285714285714285,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,7,0,0,1,2014,28.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,2013,27.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,9,0,0,5,2014,23.0,1.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,4,2013,33.0,0.26666666666666666,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,5,0,0,1,2013,21.0,0.3333333333333333,0,0,0,1,0,1,1,0,1,0,0,1,0,0
0,5,0,0,5,2013,25.0,0.7142857142857143,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,2014,30.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,4,0,0,0,2013,20.0,0.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
0,6,0,0,4,2013,26.0,0.5,0,0,0,0,0,1,1,0,1,0,0,0,1,0
0,5,0,0,11,2013,48.0,0.36666666666666664,0,0,0,0,0,1,1,0,0,1,0,1,0,0
0,5,0,0,1,2013,30.0,0.08333333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,12,2013,27.0,1.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,10,1,0,13,2014,37.0,0.6842105263157895,1,1,0,0,0,1,0,1,0,0,0,1,0,0
0,2,0,0,0,2013,33.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,6,0,0,15,2014,57.0,0.38461538461538464,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,8,0,2,3,2013,21.0,1.0,2,1,0,1,0,1,0,0,0,1,0,1,0,0
0,8,0,0,15,2013,28.0,1.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,2013,50.0,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
0,7,0,0,12,2014,31.0,0.9230769230769231,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,1,2013,60.0,0.023809523809523808,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,4,0,0,0,2013,18.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
0,7,0,0,0,2014,19.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,9,0,0,28,2014,46.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,5,0,0,7,2014,32.0,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,5,0,0,4,2014,56.0,0.10526315789473684,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,3,0,0,4,2014,38.0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,8,0,0,16,2013,34.0,1.0,3,1,0,0,0,1,0,0,1,0,0,1,0,0
0,4,0,0,0,2013,20.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,2,0,0,5,2013,31.0,0.38461538461538464,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,2,0,0,13,2013,53.0,0.37142857142857144,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0,2013,50.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,2,0,0,0,2013,53.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,2014,35.0,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,0,2013,48.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,2,0,0,1,2013,22.0,0.25,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,5,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,2013,41.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,2,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0,0,2013,26.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,2,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
0,8,0,0,7,2013,26.0,0.875,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,4,0,0,0,2013,21.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,2013,72.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,7,0,1,8,2013,25.0,1.1428571428571428,1,1,0,0,0,1,1,0,1,0,0,1,0,0
0,2,0,0,1,2013,34.0,0.0625,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,2,0,0,5,2013,26.0,0.625,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3,0,0,5,2013,32.0,0.35714285714285715,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,6,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,2,0,0,1,2013,34.0,0.0625,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,4,0,0,2,2013,23.0,0.4,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,5,0,0,1,2014,24.0,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,6,1,0,11,2014,37.0,0.5789473684210527,1,1,0,0,0,0,0,0,0,1,0,0,1,0
0,4,1,0,3,2013,19.0,3.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,3,0,0,0,2013,25.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,1,0,0,1,2013,48.0,0.03333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,2,0,0,0,2014,33.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,2,0,0,0,2014,21.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,6,2,0,6,2013,27.0,0.6666666666666666,3,1,0,0,0,1,0,0,1,0,0,1,0,0
0,3,0,0,0,2014,18.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
0,9,0,2,1,2013,21.0,0.3333333333333333,2,1,0,1,0,1,1,0,1,0,0,1,0,0
0,4,1,0,2,2013,21.0,0.6666666666666666,1,1,0,0,0,0,1,0,0,0,1,0,0,1
0,7,0,0,5,2013,30.0,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,3,0,0,1,2013,18.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,3,2013,56.0,0.07894736842105263,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,4,0,0,4,2013,23.0,0.8,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,2,2014,36.0,0.1111111111111111,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,8,0,0,2,2013,26.0,0.25,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,5,0,0,2,2014,21.0,0.6666666666666666,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,5,0,2,1,2014,20.0,0.5,2,1,0,1,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,2013,49.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,5,0,0,12,2013,53.0,0.34285714285714286,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,4,0,0,1,2013,37.0,0.05263157894736842,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,4,0,0,8,2014,46.0,0.2857142857142857,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,4,0,0,0,2013,23.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,2014,64.0,0.021739130434782608,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,4,0,0,6,2013,52.0,0.17647058823529413,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,7,0,0,4,2014,29.0,0.36363636363636365,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,3,0,0,0,2013,31.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,9,0,0,9,2013,22.0,2.25,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,4,0,0,2,2013,44.0,0.07692307692307693,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,8,0,1,12,2013,48.0,0.4,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0,0,1,2013,23.0,0.2,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,2,0,0,0,2013,22.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
0,2,0,0,2,2013,28.0,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,2,0,0,1,2013,33.0,0.06666666666666667,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0,2013,46.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,7,0,0,0,2013,28.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,3,0,1,1,2014,27.0,0.1111111111111111,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1,9,0,0,3,2013,26.0,0.375,1,1,0,0,0,1,0,0,1,0,0,1,0,0
0,5,0,0,6,2014,50.0,0.1875,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9,1,0,1,2013,18.0,1.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,4,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,1,2013,24.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,2014,63.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,2014,57.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,2013,56.0,0.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,7,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
0,1,0,0,0,2013,37.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,0,2014,49.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,9,0,0,10,2013,31.0,0.7692307692307693,1,1,0,0,0,1,0,1,0,0,0,1,0,0
0,2,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0,1,2014,50.0,0.03125,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,3,0,0,2,2013,35.0,0.11764705882352941,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,8,0,0,0,2013,20.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,5,0,0,0,2013,40.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,9,0,0,5,2013,30.0,0.4166666666666667,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0,2013,52.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,2,2013,24.0,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,2,0,1,1,2013,20.0,0.5,1,1,0,1,0,1,1,0,0,0,0,0,1,0
0,1,0,0,0,2013,44.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,2,0,0,1,2014,26.0,0.125,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,2,0,0,0,2013,25.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,4,0,0,2,2013,57.0,0.05128205128205128,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,2,0,0,0,2013,23.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,1,2014,27.0,0.1111111111111111,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,5,0,0,0,2014,41.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,7,0,0,21,2014,31.0,1.6153846153846154,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,3,0,1,0,2013,19.0,0.0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
0,1,0,1,0,2013,29.0,0.0,1,1,1,0,0,0,1,0,0,0,1,0,1,0
0,4,0,0,1,2013,19.0,1.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,1,0,0,3,2013,48.0,0.1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,10,0,1,2,2013,18.0,2.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,3,0,0,2,2014,33.0,0.13333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,3,2013,35.0,0.17647058823529413,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,7,0,0,0,2013,25.0,0.0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
0,5,0,0,3,2013,39.0,0.14285714285714285,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,8,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
0,4,0,0,3,2013,29.0,0.2727272727272727,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,6,0,0,4,2014,28.0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,7,0,0,1,2014,18.0,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,1,2013,39.0,0.047619047619047616,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,7,0,0,15,2014,38.0,0.75,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4,0,0,0,2014,37.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,7,0,0,0,2014,19.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,2,0,0,2,2013,36.0,0.1111111111111111,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,2,0,0,0,2013,22.0,0.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0,2013,38.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,4,0,0,1,2013,36.0,0.05555555555555555,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,8,0,0,3,2013,20.0,1.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,4,0,0,1,2013,21.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,2,0,0,0,2013,26.0,0.0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
0,5,0,0,2,2013,23.0,0.4,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,6,0,0,0,2014,21.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,10,0,1,1,2013,19.0,1.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,7,0,0,4,2014,24.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,9,3,0,3,2007,17.0,3.0,3,1,0,1,0,1,1,0,0,0,0,1,0,0
0,6,0,0,3,2014,22.0,0.75,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,5,0,0,0,2013,40.0,0.0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
0,2,0,0,1,2014,34.0,0.0625,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,8,0,0,10,2013,36.0,0.5555555555555556,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,4,0,0,0,2013,40.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,1,2014,43.0,0.04,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,10,1,0,7,2013,22.0,1.75,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,2013,31.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,3,0,0,0,2013,22.0,0.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
0,4,1,0,5,2013,29.0,0.45454545454545453,1,1,0,0,0,1,0,0,1,0,0,1,0,0
0,7,0,0,0,2013,20.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,0,2013,36.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,8,0,0,12,2013,24.0,2.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,7,0,0,4,2013,33.0,0.26666666666666666,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,0,0,2013,36.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,2,0,0,4,2013,27.0,0.4444444444444444,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,5,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,8,0,0,0,2013,27.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1,10,1,0,18,2013,23.0,3.6,2,1,0,1,0,1,0,0,0,1,0,1,0,0
0,2,0,0,2,2013,28.0,0.2,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,2,0,0,0,2013,32.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,5,0,0,0,2013,22.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,6,0,0,1,2013,23.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,7,0,0,2,2013,35.0,0.11764705882352941,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,2013,34.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,5,0,1,3,2013,31.0,0.23076923076923078,1,1,0,0,0,1,1,0,1,0,0,0,1,0
0,2,0,0,0,2013,35.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,6,0,0,0,2014,29.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,2,0,0,0,2013,26.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,9,0,0,1,2013,18.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
0,4,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0,2014,49.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,4,0,0,2,2014,22.0,0.5,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,8,0,0,0,2014,46.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,5,0,0,1,2013,34.0,0.0625,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,0,1,2013,19.0,1.0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
0,10,1,0,3,2013,23.0,0.6,1,1,0,1,0,1,1,0,0,0,1,1,0,0
0,9,0,1,5,2013,20.0,2.5,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,3,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
0,10,0,0,0,2013,21.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,2,0,0,2,2014,32.0,0.14285714285714285,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,4,0,0,0,2013,20.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0,4,0,0,0,2014,18.0,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,0,2014,29.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,1,0,0,0,2013,36.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4,9,0,0,12,2013,27.0,1.3333333333333333,4,1,0,0,0,1,0,1,0,0,0,1,0,0
0,7,0,0,2,2013,30.0,0.16666666666666666,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,2014,33.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,8,1,1,8,2014,27.0,0.8888888888888888,2,1,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,2013,37.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,7,0,0,4,2013,50.0,0.125,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,2,0,0,0,2013,26.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,2,0,0,2,2009,31.0,0.15384615384615385,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,9,1,0,9,2013,24.0,1.5,1,1,0,1,0,1,0,1,0,0,0,1,0,0
0,3,0,0,0,2013,53.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,7,0,0,1,2013,19.0,1.0,1,1,0,1,0,1,1,0,0,0,1,1,0,0
0,1,0,0,1,2013,32.0,0.07142857142857142,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,2,0,0,1,2013,52.0,0.029411764705882353,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,8,0,0,2,2013,21.0,0.6666666666666666,0,0,0,1,0,1,0,0,1,0,0,0,0,1
0,9,1,1,21,2014,45.0,0.7777777777777778,2,1,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0,0,2013,38.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,3,0,0,0,2013,38.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,3,0,0,12,2013,58.0,0.3,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,3,2013,54.0,0.08333333333333333,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,3,0,0,2,2013,36.0,0.1111111111111111,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4,4,0,1,13,2014,23.0,2.6,5,1,0,1,0,1,0,0,1,0,0,0,1,0
0,2,0,0,0,2014,22.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,3,2013,21.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,3,0,0,0,2013,18.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,8,0,0,1,2013,42.0,0.041666666666666664,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,1,2013,36.0,0.05555555555555555,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,0,0,5,2013,53.0,0.14285714285714285,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,2,2013,40.0,0.09090909090909091,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0,2013,30.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,6,0,0,0,2013,26.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,9,0,0,1,2013,19.0,1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,9,0,0,3,2013,20.0,1.5,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,4,0,1,1,2013,22.0,0.25,1,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0,2014,43.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,9,1,0,2,2014,19.0,2.0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
0,2,0,0,0,2013,27.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,4,0,0,0,2013,47.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,2,0,0,2,2014,34.0,0.125,1,1,0,0,0,1,1,0,1,0,0,0,0,1
0,3,0,0,1,2013,23.0,0.2,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,3,0,0,13,2013,42.0,0.5416666666666666,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,8,0,0,22,2014,60.0,0.5238095238095238,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,4,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,2,0,0,2,2013,25.0,0.2857142857142857,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,9,0,0,3,2014,21.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
